Rating_ID,Item,Parsed_Ideas,Rater_ID,Originality_1_to_5,Usefulness_1_to_5,Valid_Use_0_or_1,Notes
79e0566e2686e2a2bb1f,fork,Science experiment tool,,,,,
edd93765cd2afd4b4f3c,paperclip,Picture hanger,,,,,
91857c0534045c832889,can,Pen holder,,,,,
ac34a6ece45387734a3b,paperclip,Bag seal,,,,,
5439f079c082e354e0eb,can,Drum,,,,,
c6e5defe1214f7f872d7,can,Planter,,,,,
023564ada8c8eec084ca,paperclip,Emergency needle holder,,,,,
78b538f9036e4dcec953,can,Drum,,,,,
f505673d5a122b51e842,paperclip,Bookmark,,,,,
8db2efec69427660b43e,towel,Insulating plants,,,,,
49d2380b12c744cba449,book,Wall decoration,,,,,
61942eca5368ff1abb74,book,Weapon,,,,,
3d83c6d686e8c33636a9,fork,Hair accessory,,,,,
14f8ca7d5bf80f4d0baf,fork,Guitar slide,,,,,
975d4c253943e875e919,can,DIY lamp,,,,,
03d3af8321fa0b643382,towel,Impromptu curtain,,,,,
789587fe924b1769d874,can,Plant marker,,,,,
bda37946bf733a30d5c4,book,Doorstop,,,,,
e33a75ad5dd91365c2b4,book,Pressing flowers,,,,,
a964bf2a25e3a4b01619,can,As a drum,,,,,
420e1992e31daeb7d44a,can,Science experiment container,,,,,
e4b7d2a69db20d121f8e,paperclip,Cord weight,,,,,
9ad4e1a98cc5f4e8e53f,book,Doorstop,,,,,
1e62647848f07bf480ad,fork,DIY wind chime,,,,,
abb40ff08082a71a4888,fork,Plant stake,,,,,
b7fc6323f3b09bcfefa7,fork,Zipper pull,,,,,
780c713b1b45d4572b6a,can,Wind chime,,,,,
9aaf6ac373aec69d5da9,book,Wall decoration,,,,,
63f12a41fed8c34abe23,paperclip,Photo display,,,,,
01dddde82293d73fdf65,can,Storage container,,,,,
273387b19a24e096f89c,can,Pen holder,,,,,
4d04f2aeaeb33551699e,paperclip,Emergency sewing needle,,,,,
8b6aa4da62058739d531,fork,Picture hanger,,,,,
515ce6c5bacd7e9954cf,book,Stepping stool,,,,,
34459880fd041cc963a6,fork,Cake tester,,,,,
1f95f8abdd39df14704c,book,Bookend,,,,,
103a7abc4dfe0bd04353,can,Pen holder,,,,,
efe3ae7b50b92db52719,book,Paperweight,,,,,
66dc4f706ad3d1e070e5,book,Shelf filler,,,,,
e152de70f987378ac257,paperclip,DIY jewelry,,,,,
847969678d447e7a0a03,book,Bookshelf decoration,,,,,
0459cb79e04e7134801b,book,Pressing flowers,,,,,
937a61b73244b56563ba,paperclip,Sculpture material,,,,,
6f32df2ef2c40ac84f98,paperclip,Wind chime component,,,,,
6ad5f9de83abc9682894,paperclip,Emergency screwdriver,,,,,
cafa90f526cb3c21fbfb,can,Bird feeder,,,,,
d2be2813308d3d0213f8,towel,Securing loads,,,,,
76f00a8201f15e5423b0,can,Robot body,,,,,
7e942aa4a6ce85d0b9db,fork,Plant label,,,,,
4db8f508110022eda751,towel,Crafting a puppet,,,,,
34f64aeeceb53e31f152,can,Science experiment container,,,,,
f37b4a852f0cc916a56e,fork,Pencil holder,,,,,
6c5cdb07df4604b39bdf,can,Pen holder,,,,,
ffba095be585d78c8b48,towel,Making a DIY puppet,,,,,
dfe2df2544da6e3050a5,can,Doorstop,,,,,
979c71e6cd0a89139958,book,Gift wrap,,,,,
9de239427b3152549d9c,book,Pincushion base,,,,,
79d1d1f3c3fa10deaea1,fork,Miniature sculpture base,,,,,
e2279870d3a1a012da86,can,Robot body,,,,,
b0cf37910139d667747c,fork,Wind chime component,,,,,
13bd661653574d67f8b8,can,Bird feeder,,,,,
ac018dda57f0686c11e4,fork,Science experiment tool,,,,,
f32da4fe814ffb3e0866,book,Room divider,,,,,
71ab059cd39d18c9e106,book,Dust collector,,,,,
9337c589e8c251f3045e,paperclip,Wind chime component,,,,,
d9ea617d9b1df7041e87,paperclip,Zip tie replacement,,,,,
a5a68aa1d4823c5ab8b8,can,Science experiment container,,,,,
3b218e1c7ef6599307ca,fork,Hair accessory,,,,,
bfba6ed2d8a07dad51a8,fork,Sculpture material,,,,,
c3b88bec210c703f3a40,towel,Cleaning rag,,,,,
67e66d56d0f45ff1f978,can,Gift container,,,,,
3d7e5525d43b714c3bd5,can,Gift container,,,,,
7101c182ac4862dd0910,paperclip,Temporary fix for a broken zipper,,,,,
c7fa7e8e568f6a5aa3c5,book,Decoration,,,,,
6c8c9462cd398c11d3f5,paperclip,Zipper pull,,,,,
fe8f49cb9cee6d685b3c,can,Vase,,,,,
aba75806d633fdfe1125,book,Decorative centerpiece,,,,,
6170dda400cd35dcc854,can,Pen holder,,,,,
18abf8dabafae4afac39,can,Wind chime,,,,,
aec219c0dd9a898c8508,towel,Tablecloth,,,,,
0c02c9c1491dd3f35578,paperclip,Bag seal,,,,,
5290bb2a3ec6831cc27d,towel,Making a DIY photo studio,,,,,
7b5c5b07673ece983d5e,can,Vase,,,,,
699fe4106d3c7736b4c6,can,Pen holder,,,,,
9bd6cf700decdba529aa,towel,Polishing mirrors,,,,,
59fe0aaf68818af572b1,book,Doorstop,,,,,
959ff2ae846a66555aa9,towel,Securing a load,,,,,
8a7fa8c0a509f77610eb,towel,Cleaning mirrors,,,,,
40f85a6dd24ec414c807,can,Planter,,,,,
450abe10e10fb87018a0,towel,Making a rope,,,,,
f822b5f2b1d8fa2cd094,towel,Polishing metal,,,,,
49599720000a5d7e09bb,book,Decoration,,,,,
4a70cfd2c90937b046e0,can,Pen holder,,,,,
2896118dfe254bcfbd27,paperclip,Zipper stop,,,,,
36148e73a1f82b9ed079,can,Geodesic dome component,,,,,
8228700290ff49692177,book,Pressing flowers,,,,,
d6a95919f39353633535,paperclip,Emergency fix for a broken zipper,,,,,
328fabc5b783710d3789,can,Science experiment container,,,,,
3c85bb5fae78b0b42277,book,Bookend,,,,,
9da9e8c6a753e0b1344e,book,Paperweight,,,,,
78ca5fde82c4e2ebc3ec,fork,Picture hanger,,,,,
00e7920fcd326a53e513,book,Table stabilizer,,,,,
918abc93b3010465dc92,can,Bookend,,,,,
828f536462a27d482362,book,Bookend,,,,,
0a251621c1c66fe060d4,can,Vase,,,,,
c4160df092df9305bdbc,fork,Sculpture material,,,,,
1c32efe21ddaf20590d2,fork,Hair pick,,,,,
7644cd97e174dcd66158,towel,Impromptu costume or prop,,,,,
c62791bbe6d521ed714d,can,Science experiment container,,,,,
86504b4fa1d4ce081e7b,towel,Drop cloth,,,,,
4535ae696b0a026fda80,can,Wind chime,,,,,
afbdccebc9dd64b62f22,paperclip,Zipper pull,,,,,
b7c425c1f37a60e99658,fork,Mini shovel,,,,,
0823dc7834f145128156,can,Vase,,,,,
59f0a39b1786d023b468,fork,Hair accessory,,,,,
c63cd7efa0b92a387dd4,book,Doorstop,,,,,
f6d7773c8bffe3d74b18,fork,Jewelry maker,,,,,
b11b5a526aaf3ddd5527,paperclip,Plant marker,,,,,
c2355b7e3b59f057d880,can,Pen,,,,,
6a796e5a0684357409ae,can,Pencil case,,,,,
d52bdb29715f834f26f4,paperclip,Plant marker,,,,,
5c5fdcdc3c6eee077ed4,towel,Cleaning rag,,,,,
c7958b0be0a4b62dc14a,fork,Bag closure,,,,,
eb657daee4a62a932ff9,can,Wind chime,,,,,
664d15cc6ab8e8c86844,book,Building material for a fort,,,,,
cf398ca9fbfbd7aa2611,fork,Sculpture material,,,,,
0e5509cd7778c1b96754,towel,Creating a DIY photo studio,,,,,
a0769715c1c341781f5e,can,Drum,,,,,
23092ab0b294c7630f02,paperclip,Bookmark,,,,,
839b635aacb67e0cc4b0,fork,Painting tool,,,,,
9af67e8304bb784e2a9d,book,Kindling,,,,,
57f841605cf8ce82cd6e,paperclip,Science experiment material,,,,,
3f4779974253577a15a1,book,Gift wrap,,,,,
4f5b60fcc2317a82e48c,towel,Cleaning mirrors,,,,,
069238b45534a7e87a9d,towel,Dusting furniture,,,,,
69905950e2702ebf5a39,book,Bookshelf decoration,,,,,
da1c53d73497058dc543,towel,Dusting cloth,,,,,
9664b086599ed6fdfd2f,fork,Marking tool for clay,,,,,
67f280d27343f52c5632,fork,Picture frame decoration,,,,,
bfce73b64b0ad4c299bb,can,Vase,,,,,
d539efccbac0fe15d97b,fork,Plant label,,,,,
38baac9c2e8df461c4da,book,Decoration,,,,,
c8e506660ffda251d6bf,book,Bookend,,,,,
8694483060427fad6bc5,towel,Securing plants,,,,,
0464fd343f1707cc9b5b,book,Birdhouse decoration,,,,,
0bb33b5510739d484a5c,can,Desk organizer,,,,,
3ab188ff471dfa776008,can,Vase,,,,,
946d497cda348b3ac6dd,fork,Hair pick,,,,,
7be0f9771d9792b69cb6,towel,Securing plants,,,,,
ac88a85e5f23ad84fba4,book,Shelf filler,,,,,
1b8cebe08293e4d83b80,paperclip,DIY wind chime,,,,,
fe904630e40dac95d717,book,Paperweight,,,,,
85b7c8904bf56575d472,book,Decoration,,,,,
898d1a2a2d2c00ef1abc,paperclip,Bookmark,,,,,
b71eb876d336aaa99503,towel,Polishing metal,,,,,
b19132f8a3d307fccee7,can,Vase,,,,,
af14303486627d20254d,fork,DIY wind chime,,,,,
dfe31f2b1ea0ef388102,paperclip,Cord organizer,,,,,
2897c90e4574d4ca32bc,can,Vase,,,,,
33b40c48974d2236629a,fork,Bookmark,,,,,
fa2041c6647388cfbb8a,paperclip,Bookmark,,,,,
2cecc4ec92c9f0e1b5c0,paperclip,Zipper pull,,,,,
4d53b2c9b18e8651d8df,towel,Polishing shoes,,,,,
eacb85613d7fd9bff3eb,paperclip,Temporary fix for a broken zipper,,,,,
d618cceb2615ec516d5f,paperclip,Bag seal,,,,,
c3e09504c2b9839ce867,can,Gift container,,,,,
345bc6a15e936de5a4a0,can,Pen holder,,,,,
d89287ca25f435a59811,towel,Wiping down gym equipment,,,,,
41d96dbb1d81ea07ee08,paperclip,Picture hanger,,,,,
cb5b854f708ac64e34ea,can,Birdhouse,,,,,
5bafbf6c02c74b81a36c,paperclip,Plant stake,,,,,
efc8c9ccb17ae4ac23c2,paperclip,Zipper pull,,,,,
5553fbf5203f6ed01117,paperclip,Wind chime component,,,,,
c6e04d438547ff63b846,can,Wind chime,,,,,
ec0ec569eae7ae4882dd,paperclip,Temporary fix for a broken zipper,,,,,
56de04f3179a9a243ebe,can,Wind chime,,,,,
171730e9552497c2c030,paperclip,Plant marker,,,,,
d57ed4139803ccde71ac,paperclip,Sculpture material,,,,,
2a05e70591f677c2e64b,can,Science experiment container,,,,,
fde49902c42d9f4db7f9,fork,Picture frame decoration,,,,,
a925676e563350402d13,book,Building material for fort,,,,,
14ad13e0804f093607d1,can,Drum,,,,,
0a259838facea384cbca,paperclip,Bag seal,,,,,
784bcdc2dd3082a169fc,paperclip,Temporary fix for a broken zipper,,,,,
1c3fa6384596c0f82947,towel,Drying plants,,,,,
4a3788b96674c82df557,towel,Drop cloth for painting,,,,,
6fc611f3c37119733ca9,can,Sculpture base,,,,,
359c71658c9038f829e8,book,Decorative wall hanging,,,,,
16f45d5272fdc70bd5a4,fork,Hair pick,,,,,
2aed6aaa9d612141717c,towel,Creating a photography backdrop,,,,,
e2947d507e136bac6072,towel,Cleaning up spills,,,,,
df52ac0a941214be3b9e,fork,Cable organizer,,,,,
f7b251c2c0012395bbc2,towel,Impromptu curtain,,,,,
691b11ecf1ef8f55f6b5,can,Pencil sharpener container,,,,,
051f64285b368d0390b8,can,Wind chime,,,,,
4b6f5837ac452a1574f4,paperclip,Emergency zipper pull,,,,,
5b698f6c6ab57e5950ff,paperclip,Cable organizer,,,,,
1a302d400a133b82a3d6,towel,Cleaning up spills,,,,,
185afab5c809c64f7696,paperclip,Temporary fix for a broken zipper,,,,,
f27689c959603d22acaa,paperclip,Phone stand,,,,,
f58520c22cd4f1c0907e,book,Base for lamp,,,,,
44bc49c1ec937fc8c27b,towel,Insulating plants,,,,,
00dcb7b5b99bc96f427d,fork,Crafting tool,,,,,
c8540fe5f23d63e0dc10,paperclip,DIY wind chime,,,,,
eb78dc8c1b11b8cf24e5,can,Planter,,,,,
b3edb446d90d3139f9a0,can,Gift container,,,,,
fd12d56f7e832922c55f,towel,Weed barrier,,,,,
f2c753894a39ebd7f532,towel,Providing a makeshift curtain,,,,,
676a545a6b12c10cc7a5,book,Doorstop,,,,,
50c6e524716ee63f592e,book,Floor leveler,,,,,
213f70b683a4d41d9376,can,Planter,,,,,
f8eea5c58c2278b9dd9e,book,Doorstop,,,,,
cfce98588769392ecd69,can,Science experiment container,,,,,
bb208660a9a5f9780ab9,book,Doorstop,,,,,
7acc1e38f921c472be4a,fork,Garden marker,,,,,
50669894cb2fe6e624d1,fork,Garden marker,,,,,
a721764c33b8a721d126,fork,Picture holder,,,,,
a65eded3221e8838c09b,fork,DIY wind chime,,,,,
077825a65905fb0168fc,paperclip,Bag seal,,,,,
e08d06cb15f5f047611e,can,Paperweight,,,,,
5b206581b70c10de5487,paperclip,Temporary fix for broken jewelry,,,,,
a00b42c88b6285515c40,can,Vase,,,,,
6d9c1195247523fa0af8,paperclip,Plant marker,,,,,
ef5c1012c7e07aa9dbf5,book,Kindling,,,,,
1ab0330ba49f3acd6a0d,book,Table riser,,,,,
31f62e68a290319a36cc,can,Science experiment container,,,,,
14315a0f0e5d0fa3f1db,fork,Hair pick,,,,,
4ab109813cbb0b9d8f53,fork,Science experiment tool,,,,,
233ec21e403a903251c4,book,Mousepad,,,,,
145d129c19c7462dcbd5,towel,Dusting cloth,,,,,
cfce870da6a83e93f011,book,Crafting material,,,,,
6b232126c5eabd901f40,towel,Cleaning paintbrushes,,,,,
68b4cef971cdb04bd00a,can,Pencil case,,,,,
6355469f704b807421d1,towel,Improvising a curtain,,,,,
a42fe12f9ad9a97d97cf,fork,Plant stake,,,,,
e430f3b2c122d425307b,paperclip,Zipper charm,,,,,
bd36dbd838508bea6d8e,fork,Garden marker,,,,,
359572660ef5abc62f4d,can,DIY lamp,,,,,
88a0b6269b659d669e08,fork,Crafting material,,,,,
5bda53ed8d628e606362,towel,Protecting furniture,,,,,
7a6b7cecc1b0f6d1c13a,fork,Wind chime component,,,,,
011dd8e205c78fc18826,towel,DIY puppet,,,,,
e9f145e9c2dcd39e668f,book,Pressing flowers,,,,,
f1c8979b3560cd8c1e0b,book,Paperweight,,,,,
096f78f13caf528bd5c0,paperclip,Wind chime component,,,,,
cbfa77ca0e7d7d8cd57d,fork,DIY wind chime,,,,,
2ed1648d69b8daa6456f,paperclip,Cable organizer,,,,,
5203408c9279eaee726c,can,Craft project material,,,,,
a890658ee0023018baa3,paperclip,Temporary fix for a broken zipper,,,,,
fecdbc4ab76f19fb31de,can,Pen holder,,,,,
22a9205bdf36501ba653,can,Planter,,,,,
30bbe23c55f3752ac8ab,can,Bird feeder,,,,,
ed229b807ac3a9bb2f92,book,Centerpiece,,,,,
07b2d7b1818bb91874a4,book,Table leg support,,,,,
dbcba9e5aea08da9d011,towel,Creating a DIY photo studio,,,,,
dbff7ae60bdc65558ced,paperclip,Plant stake,,,,,
1d075286d82e9e0be9a8,can,Bookend,,,,,
962bf150f3d076621f96,book,Pressing flowers,,,,,
b7b2d8c1adb557d2343c,towel,Sound dampener for drums,,,,,
cf1ed3bf2dd1bf09bde6,paperclip,Cable organizer,,,,,
fff5140a554a324e0a58,towel,Making a quilt,,,,,
7e882b63c359e05ab0c6,book,Pressing flowers,,,,,
4bc3ca90d9d1e9729cdd,book,Gift wrap base,,,,,
3db2fc22ce6623f263d8,fork,Guitar slide,,,,,
f9cadf3f4a4a003f578f,paperclip,Plant marker,,,,,
16eaa0b6e02487db9587,fork,Picture frame decoration,,,,,
5f82d12ba2d7fe0c75a4,book,Shelf filler,,,,,
52b987b4674f6852c4e9,towel,Polishing jewelry,,,,,
dc6c225a149e5542b9f1,book,Doorstop,,,,,
a0cfa2006c3a9edbdd3a,paperclip,Science experiment material,,,,,
53453f6b9234f155fe6e,can,Planter,,,,,
16006eed6355c18c2672,towel,Dusting furniture,,,,,
ca315d48e211803378fe,paperclip,DIY jewelry,,,,,
065c60d9b2d1048f583b,can,Science experiment container,,,,,
ab395ef6434a91b0fba3,paperclip,Picture hanger,,,,,
39dc03c9fe49b9d77bb3,towel,Making a rope,,,,,
fb7478ae50843e23b44f,book,Bookend,,,,,
342d5ffeb2e6737f6db4,towel,Creating a fort,,,,,
491212ee9e771fa90b16,paperclip,Sculpture material,,,,,
82ac0c336c2bb77cac02,paperclip,Plant marker,,,,,
6639eb0fa786b329d023,can,Vase,,,,,
7c6baa17c78b490114dc,fork,Mini shovel,,,,,
995d9f78bcbf21b85952,towel,Creating a photography backdrop,,,,,
d657c23ee2c785f027d5,paperclip,Emergency sewing needle,,,,,
4079bbf2ce9536211d4c,fork,Sculpture material,,,,,
5928099db5fa72006c93,book,Paperweight,,,,,
733092936c0c43afec34,fork,Zipper pull,,,,,
cdbf80f52a97d1efbb7a,can,Vase,,,,,
cbc90ab466304a5c5896,fork,Science experiment prop,,,,,
e3f967edac9f0dffbc59,towel,Wrapping gifts,,,,,
82893d96dca705b8bfa0,can,DIY lamp,,,,,
0429b78d5ea7c7307f6b,fork,Miniature plant stake,,,,,
0048e3ae54f32f501180,towel,Securing loads,,,,,
81f0b180bc72bc5ac63f,fork,Sculpture material,,,,,
e2953ef846ba22f6eb0f,towel,Photography prop,,,,,
0f4941d6250a30b33565,book,Doorstop,,,,,
de2ec276d5c4aa329170,towel,Polishing metal,,,,,
4f1587df70883dd1a186,can,Pen holder,,,,,
814edf6b96a70b3ee004,book,Gift wrap base,,,,,
93c37ab53926b11ea428,fork,Plant label,,,,,
134b6005732d6ec3673f,can,Decorative centerpiece,,,,,
880778c8a5d087090c5e,fork,Pencil holder,,,,,
9852315913f39d067d72,book,Paperweight,,,,,
1b270d51bd1633997336,can,Vase,,,,,
5693a17af523aad93086,can,DIY shaker instrument,,,,,
be15f3bf9012c8af5fb0,can,Doorstop,,,,,
eebd8543ab0b5bd83cec,towel,Cleaning spills,,,,,
f6dd7cdaad996da600b5,can,DIY lamp,,,,,
