Rating_ID,Response_ID,Idea_Index,Model,Condition
03c1d83e4c2421dd01df,20260923T102212_92fcf899:44,5,meta-llama/Llama-3.3-70B-Instruct-Turbo,Creative
d780b874000b4fab5ba9,20260923T102212_92fcf899:44,6,meta-llama/Llama-3.3-70B-Instruct-Turbo,Creative
8fa65c1c880ca64f7d9e,20260923T102212_92fcf899:44,7,meta-llama/Llama-3.3-70B-Instruct-Turbo,Creative
95a8d929c29c1b370103,20260923T102212_92fcf899:44,8,meta-llama/Llama-3.3-70B-Instruct-Turbo,Creative
39c5f14ad1d757e5aede,20260923T102212_92fcf899:44,9,meta-llama/Llama-3.3-70B-Instruct-Turbo,Creative
faa4da8492a145e483a5,20260923T102212_92fcf899:45,0,meta-llama/Llama-3.3-70B-Instruct-Turbo,Standard
054986f8cadfaedaa81b,20260923T102212_92fcf899:45,1,meta-llama/Llama-3.3-70B-Instruct-Turbo,Standard
c4160df092df9305bdbc,20260923T102212_92fcf899:45,2,meta-llama/Llama-3.3-70B-Instruct-Turbo,Standard
4d12bc72bc5b9da91936,20260923T102212_92fcf899:45,3,meta-llama/Llama-3.3-70B-Instruct-Turbo,Standard
9c34204e6407f3929345,20260923T102212_92fcf899:45,4,meta-llama/Llama-3.3-70B-Instruct-Turbo,Standard
88a0b6269b659d669e08,20260923T102212_92fcf899:45,5,meta-llama/Llama-3.3-70B-Instruct-Turbo,Standard
44bbd3bb63ba330c50cb,20260923T102212_92fcf899:45,6,meta-llama/Llama-3.3-70B-Instruct-Turbo,Standard
416e7137d5f5ef454776,20260923T102212_92fcf899:45,7,meta-llama/Llama-3.3-70B-Instruct-Turbo,Standard
2b20ea2d7cad0b8befd9,20260923T102212_92fcf899:45,8,meta-llama/Llama-3.3-70B-Instruct-Turbo,Standard
733092936c0c43afec34,20260923T102212_92fcf899:45,9,meta-llama/Llama-3.3-70B-Instruct-Turbo,Standard
f55e2c72ab62866befa9,20260923T102212_92fcf899:46,0,meta-llama/Llama-3.3-70B-Instruct-Turbo,Conventional
8e1870b3097b71dad49b,20260923T102212_92fcf899:46,1,meta-llama/Llama-3.3-70B-Instruct-Turbo,Conventional
17ec14d2a190428df970,20260923T102212_92fcf899:46,2,meta-llama/Llama-3.3-70B-Instruct-Turbo,Conventional
839b635aacb67e0cc4b0,20260923T102212_92fcf899:46,3,meta-llama/Llama-3.3-70B-Instruct-Turbo,Conventional
17e67aacdabc74be8963,20260923T102212_92fcf899:46,4,meta-llama/Llama-3.3-70B-Instruct-Turbo,Conventional
eb90b579a4af0648ce3a,20260923T102212_92fcf899:46,5,meta-llama/Llama-3.3-70B-Instruct-Turbo,Conventional
880778c8a5d087090c5e,20260923T102212_92fcf899:46,6,meta-llama/Llama-3.3-70B-Instruct-Turbo,Conventional
3d13b80b07dc4f24761c,20260923T102212_92fcf899:46,7,meta-llama/Llama-3.3-70B-Instruct-Turbo,Conventional
7137211c6b41c5ebb9db,20260923T102212_92fcf899:46,8,meta-llama/Llama-3.3-70B-Instruct-Turbo,Conventional
bfba6ed2d8a07dad51a8,20260923T102212_92fcf899:46,9,meta-llama/Llama-3.3-70B-Instruct-Turbo,Conventional
1b0ad4279db74743f8bd,20260923T102212_92fcf899:47,0,meta-llama/Llama-3.3-70B-Instruct-Turbo,Effective
2faa568889c9b9c2df9e,20260923T102212_92fcf899:47,1,meta-llama/Llama-3.3-70B-Instruct-Turbo,Effective
f6d7773c8bffe3d74b18,20260923T102212_92fcf899:47,2,meta-llama/Llama-3.3-70B-Instruct-Turbo,Effective
8e99e81752a150fbf280,20260923T102212_92fcf899:47,3,meta-llama/Llama-3.3-70B-Instruct-Turbo,Effective
7c6baa17c78b490114dc,20260923T102212_92fcf899:47,4,meta-llama/Llama-3.3-70B-Instruct-Turbo,Effective
4beeb256ee195948db7a,20260923T102212_92fcf899:47,5,meta-llama/Llama-3.3-70B-Instruct-Turbo,Effective
34459880fd041cc963a6,20260923T102212_92fcf899:47,6,meta-llama/Llama-3.3-70B-Instruct-Turbo,Effective
ac73c7f88bb935753346,20260923T102212_92fcf899:47,7,meta-llama/Llama-3.3-70B-Instruct-Turbo,Effective
f7b849c46624bb382b62,20260923T102212_92fcf899:47,8,meta-llama/Llama-3.3-70B-Instruct-Turbo,Effective
8fbbc491ec2dcadec920,20260923T102212_92fcf899:47,9,meta-llama/Llama-3.3-70B-Instruct-Turbo,Effective
7e942aa4a6ce85d0b9db,20260923T102212_92fcf899:48,0,meta-llama/Llama-3.3-70B-Instruct-Turbo,Boring
4aacb30010d5fe31f399,20260923T102212_92fcf899:48,1,meta-llama/Llama-3.3-70B-Instruct-Turbo,Boring
4196c16ca38b26a54552,20260923T102212_92fcf899:48,2,meta-llama/Llama-3.3-70B-Instruct-Turbo,Boring
db940a32ab4c0f0a05fe,20260923T102212_92fcf899:48,3,meta-llama/Llama-3.3-70B-Instruct-Turbo,Boring
fde49902c42d9f4db7f9,20260923T102212_92fcf899:48,4,meta-llama/Llama-3.3-70B-Instruct-Turbo,Boring
8c56fb2f9f241ffec62c,20260923T102212_92fcf899:48,5,meta-llama/Llama-3.3-70B-Instruct-Turbo,Boring
a809e8b194c58a27f7b9,20260923T102212_92fcf899:48,6,meta-llama/Llama-3.3-70B-Instruct-Turbo,Boring
d86242cdfbe26faccf82,20260923T102212_92fcf899:48,7,meta-llama/Llama-3.3-70B-Instruct-Turbo,Boring
c7958b0be0a4b62dc14a,20260923T102212_92fcf899:48,8,meta-llama/Llama-3.3-70B-Instruct-Turbo,Boring
8687af2d17307eb3fb57,20260923T102212_92fcf899:48,9,meta-llama/Llama-3.3-70B-Instruct-Turbo,Boring
26fed05a40ad80cac9b6,20260923T102212_92fcf899:49,0,meta-llama/Llama-3.3-70B-Instruct-Turbo,Creative
1cbfb62076fae731abc7,20260923T102212_92fcf899:49,1,meta-llama/Llama-3.3-70B-Instruct-Turbo,Creative
14315a0f0e5d0fa3f1db,20260923T102212_92fcf899:49,2,meta-llama/Llama-3.3-70B-Instruct-Turbo,Creative
b7e96d14bbfc9154afcb,20260923T102212_92fcf899:49,3,meta-llama/Llama-3.3-70B-Instruct-Turbo,Creative
de182c79e4a1a016fef1,20260923T102212_92fcf899:49,4,meta-llama/Llama-3.3-70B-Instruct-Turbo,Creative
f97a35c2c04cf2064153,20260923T102212_92fcf899:49,5,meta-llama/Llama-3.3-70B-Instruct-Turbo,Creative
abb40ff08082a71a4888,20260923T102212_92fcf899:49,6,meta-llama/Llama-3.3-70B-Instruct-Turbo,Creative
f6400268bed466efafbb,20260923T102212_92fcf899:49,7,meta-llama/Llama-3.3-70B-Instruct-Turbo,Creative
f71ab4dda2ba20af8981,20260923T102212_92fcf899:49,8,meta-llama/Llama-3.3-70B-Instruct-Turbo,Creative
f89618e3dbc8f6ca5ce0,20260923T102212_92fcf899:49,9,meta-llama/Llama-3.3-70B-Instruct-Turbo,Creative
c3e271afaf72f3f80878,20260923T102212_92fcf899:50,0,meta-llama/Llama-3.3-70B-Instruct-Turbo,Standard
9c0b0524acb8e693e818,20260923T102212_92fcf899:50,1,meta-llama/Llama-3.3-70B-Instruct-Turbo,Standard
c8540fe5f23d63e0dc10,20260923T102212_92fcf899:50,2,meta-llama/Llama-3.3-70B-Instruct-Turbo,Standard
0c02c9c1491dd3f35578,20260923T102212_92fcf899:50,3,meta-llama/Llama-3.3-70B-Instruct-Turbo,Standard
c4078c93c1884d2bd0f9,20260923T102212_92fcf899:50,4,meta-llama/Llama-3.3-70B-Instruct-Turbo,Standard
f2fdc967fbd43a9c4f70,20260923T102212_92fcf899:50,5,meta-llama/Llama-3.3-70B-Instruct-Turbo,Standard
77868c05106d23f82ece,20260923T102212_92fcf899:50,6,meta-llama/Llama-3.3-70B-Instruct-Turbo,Standard
de8a99bc0ef2bbe5bd79,20260923T102212_92fcf899:50,7,meta-llama/Llama-3.3-70B-Instruct-Turbo,Standard
dbff7ae60bdc65558ced,20260923T102212_92fcf899:50,8,meta-llama/Llama-3.3-70B-Instruct-Turbo,Standard
2896118dfe254bcfbd27,20260923T102212_92fcf899:50,9,meta-llama/Llama-3.3-70B-Instruct-Turbo,Standard
82ac0c336c2bb77cac02,20260923T102212_92fcf899:51,0,meta-llama/Llama-3.3-70B-Instruct-Turbo,Conventional
e152de70f987378ac257,20260923T102212_92fcf899:51,1,meta-llama/Llama-3.3-70B-Instruct-Turbo,Conventional
8d15f71237f7dcdfcd6a,20260923T102212_92fcf899:51,2,meta-llama/Llama-3.3-70B-Instruct-Turbo,Conventional
0570525bcb4e98bff9d7,20260923T102212_92fcf899:51,3,meta-llama/Llama-3.3-70B-Instruct-Turbo,Conventional
89130b28d97ffaf86d6c,20260923T102212_92fcf899:51,4,meta-llama/Llama-3.3-70B-Instruct-Turbo,Conventional
6f32df2ef2c40ac84f98,20260923T102212_92fcf899:51,5,meta-llama/Llama-3.3-70B-Instruct-Turbo,Conventional
c2d07a13350593682dfa,20260923T102212_92fcf899:51,6,meta-llama/Llama-3.3-70B-Instruct-Turbo,Conventional
4d04f2aeaeb33551699e,20260923T102212_92fcf899:51,7,meta-llama/Llama-3.3-70B-Instruct-Turbo,Conventional
6f72f246364b3e114db8,20260923T102212_92fcf899:51,8,meta-llama/Llama-3.3-70B-Instruct-Turbo,Conventional
d5ee21657ba6d939ba1d,20260923T102212_92fcf899:51,9,meta-llama/Llama-3.3-70B-Instruct-Turbo,Conventional
6d9c1195247523fa0af8,20260923T102212_92fcf899:52,0,meta-llama/Llama-3.3-70B-Instruct-Turbo,Effective
e237837275f0bc9fa703,20260923T102212_92fcf899:52,1,meta-llama/Llama-3.3-70B-Instruct-Turbo,Effective
df0723ef080ebd479cc4,20260923T102212_92fcf899:52,2,meta-llama/Llama-3.3-70B-Instruct-Turbo,Effective
71b4f783e602a290d90d,20260923T102212_92fcf899:52,3,meta-llama/Llama-3.3-70B-Instruct-Turbo,Effective
ec0ec569eae7ae4882dd,20260923T102212_92fcf899:52,4,meta-llama/Llama-3.3-70B-Instruct-Turbo,Effective
564d0e902875700bc4e1,20260923T102212_92fcf899:52,5,meta-llama/Llama-3.3-70B-Instruct-Turbo,Effective
6634c7ea64788fe09b3f,20260923T102212_92fcf899:52,6,meta-llama/Llama-3.3-70B-Instruct-Turbo,Effective
a69c3ae909b877fdeee8,20260923T102212_92fcf899:52,7,meta-llama/Llama-3.3-70B-Instruct-Turbo,Effective
e8a7c42cdf1eec0a57f4,20260923T102212_92fcf899:52,8,meta-llama/Llama-3.3-70B-Instruct-Turbo,Effective
f04cbf86377df02a7f20,20260923T102212_92fcf899:52,9,meta-llama/Llama-3.3-70B-Instruct-Turbo,Effective
bcbac59275e914b0a1fb,20260923T102212_92fcf899:53,0,meta-llama/Llama-3.3-70B-Instruct-Turbo,Boring
ceadff6ca74c2bd3b49f,20260923T102212_92fcf899:53,1,meta-llama/Llama-3.3-70B-Instruct-Turbo,Boring
c42df0815905c9718eb7,20260923T102212_92fcf899:53,2,meta-llama/Llama-3.3-70B-Instruct-Turbo,Boring
41d1b8cabedc883ff597,20260923T102212_92fcf899:53,3,meta-llama/Llama-3.3-70B-Instruct-Turbo,Boring
a1f8c283aae663531179,20260923T102212_92fcf899:53,4,meta-llama/Llama-3.3-70B-Instruct-Turbo,Boring
ecacd12c447ef6a9d58e,20260923T102212_92fcf899:53,5,meta-llama/Llama-3.3-70B-Instruct-Turbo,Boring
7c7b35035f0e13b6966f,20260923T102212_92fcf899:53,6,meta-llama/Llama-3.3-70B-Instruct-Turbo,Boring
3f9a5615176fa850c057,20260923T102212_92fcf899:53,7,meta-llama/Llama-3.3-70B-Instruct-Turbo,Boring
87c8435cf488390b31c8,20260923T102212_92fcf899:53,8,meta-llama/Llama-3.3-70B-Instruct-Turbo,Boring
bd7b0b376d7507ea568c,20260923T102212_92fcf899:53,9,meta-llama/Llama-3.3-70B-Instruct-Turbo,Boring
171730e9552497c2c030,20260923T102212_92fcf899:54,0,meta-llama/Llama-3.3-70B-Instruct-Turbo,Creative
d1b8fee0a9f0edb41605,20260923T102212_92fcf899:54,1,meta-llama/Llama-3.3-70B-Instruct-Turbo,Creative
07e4d318ce19aa1995e2,20260923T102212_92fcf899:54,2,meta-llama/Llama-3.3-70B-Instruct-Turbo,Creative
229ebc5f93cf04f5d0dd,20260923T102212_92fcf899:54,3,meta-llama/Llama-3.3-70B-Instruct-Turbo,Creative
0bd66cfb63eb68683c26,20260923T102212_92fcf899:54,4,meta-llama/Llama-3.3-70B-Instruct-Turbo,Creative
c0585d22edb71d48dc55,20260923T102212_92fcf899:54,5,meta-llama/Llama-3.3-70B-Instruct-Turbo,Creative
937a61b73244b56563ba,20260923T102212_92fcf899:54,6,meta-llama/Llama-3.3-70B-Instruct-Turbo,Creative
4ed390944b9c7819b913,20260923T102212_92fcf899:54,7,meta-llama/Llama-3.3-70B-Instruct-Turbo,Creative
ee885295de30b1104cf5,20260923T102212_92fcf899:54,8,meta-llama/Llama-3.3-70B-Instruct-Turbo,Creative
2bb1d41a841fa4af33ec,20260923T102212_92fcf899:54,9,meta-llama/Llama-3.3-70B-Instruct-Turbo,Creative
d52bdb29715f834f26f4,20260923T102212_92fcf899:55,0,meta-llama/Llama-3.3-70B-Instruct-Turbo,Standard
69dbcca6f34027e3e303,20260923T102212_92fcf899:55,1,meta-llama/Llama-3.3-70B-Instruct-Turbo,Standard
8868de6fa0cb36a6f6a6,20260923T102212_92fcf899:55,2,meta-llama/Llama-3.3-70B-Instruct-Turbo,Standard
e5a5af7d2ff414dd6971,20260923T102212_92fcf899:55,3,meta-llama/Llama-3.3-70B-Instruct-Turbo,Standard
754eb7a55b0a7d182c1c,20260923T102212_92fcf899:55,4,meta-llama/Llama-3.3-70B-Instruct-Turbo,Standard
72dfaca566fdba52445e,20260923T102212_92fcf899:55,5,meta-llama/Llama-3.3-70B-Instruct-Turbo,Standard
5bafbf6c02c74b81a36c,20260923T102212_92fcf899:55,6,meta-llama/Llama-3.3-70B-Instruct-Turbo,Standard
bf8ec07a0bde5518d05a,20260923T102212_92fcf899:55,7,meta-llama/Llama-3.3-70B-Instruct-Turbo,Standard
ae3bf47adb0bc72b62e9,20260923T102212_92fcf899:55,8,meta-llama/Llama-3.3-70B-Instruct-Turbo,Standard
4b97003fa8ebab83dee8,20260923T102212_92fcf899:55,9,meta-llama/Llama-3.3-70B-Instruct-Turbo,Standard
cbac353c488311add74e,20260923T102212_92fcf899:56,0,meta-llama/Llama-3.3-70B-Instruct-Turbo,Conventional
ba29e025815d4eb765a0,20260923T102212_92fcf899:56,1,meta-llama/Llama-3.3-70B-Instruct-Turbo,Conventional
ca315d48e211803378fe,20260923T102212_92fcf899:56,2,meta-llama/Llama-3.3-70B-Instruct-Turbo,Conventional
0a259838facea384cbca,20260923T102212_92fcf899:56,3,meta-llama/Llama-3.3-70B-Instruct-Turbo,Conventional
cf1ed3bf2dd1bf09bde6,20260923T102212_92fcf899:56,4,meta-llama/Llama-3.3-70B-Instruct-Turbo,Conventional
a890658ee0023018baa3,20260923T102212_92fcf899:56,5,meta-llama/Llama-3.3-70B-Instruct-Turbo,Conventional
5cf1dee6f1b1d4a0e046,20260923T102212_92fcf899:56,6,meta-llama/Llama-3.3-70B-Instruct-Turbo,Conventional
962bebd0e4384947ddcd,20260923T102212_92fcf899:56,7,meta-llama/Llama-3.3-70B-Instruct-Turbo,Conventional
1f8be17b09f3a2ce6173,20260923T102212_92fcf899:56,8,meta-llama/Llama-3.3-70B-Instruct-Turbo,Conventional
023564ada8c8eec084ca,20260923T102212_92fcf899:56,9,meta-llama/Llama-3.3-70B-Instruct-Turbo,Conventional
3431a5b8590e03e28af6,20260923T102212_92fcf899:57,0,meta-llama/Llama-3.3-70B-Instruct-Turbo,Effective
2ef74f3693e976f1e8e2,20260923T102212_92fcf899:57,1,meta-llama/Llama-3.3-70B-Instruct-Turbo,Effective
7954b9afc1aec545252f,20260923T102212_92fcf899:57,2,meta-llama/Llama-3.3-70B-Instruct-Turbo,Effective
52f3507bae7290f85d68,20260923T102212_92fcf899:57,3,meta-llama/Llama-3.3-70B-Instruct-Turbo,Effective
f22231dae6706b514d12,20260923T102212_92fcf899:57,4,meta-llama/Llama-3.3-70B-Instruct-Turbo,Effective
47800a757b654fa434eb,20260923T102212_92fcf899:57,5,meta-llama/Llama-3.3-70B-Instruct-Turbo,Effective
1fcd1d1d6e3eea29ec08,20260923T102212_92fcf899:57,6,meta-llama/Llama-3.3-70B-Instruct-Turbo,Effective
5553fbf5203f6ed01117,20260923T102212_92fcf899:57,7,meta-llama/Llama-3.3-70B-Instruct-Turbo,Effective
ea50cab964c1a70bcd4f,20260923T102212_92fcf899:57,8,meta-llama/Llama-3.3-70B-Instruct-Turbo,Effective
a064b4b82bc1b84c1345,20260923T102212_92fcf899:57,9,meta-llama/Llama-3.3-70B-Instruct-Turbo,Effective
ca43bec293c2bb0b7300,20260923T102212_92fcf899:58,0,meta-llama/Llama-3.3-70B-Instruct-Turbo,Boring
0b8a71e4944b8956cda5,20260923T102212_92fcf899:58,1,meta-llama/Llama-3.3-70B-Instruct-Turbo,Boring
68df04f36c18b4bfdc41,20260923T102212_92fcf899:58,2,meta-llama/Llama-3.3-70B-Instruct-Turbo,Boring
5d9e278d6cf27107b0bb,20260923T102212_92fcf899:58,3,meta-llama/Llama-3.3-70B-Instruct-Turbo,Boring
18a76d2d550a81455ed7,20260923T102212_92fcf899:58,4,meta-llama/Llama-3.3-70B-Instruct-Turbo,Boring
258aa5e5a984eec588ec,20260923T102212_92fcf899:58,5,meta-llama/Llama-3.3-70B-Instruct-Turbo,Boring
d6a95919f39353633535,20260923T102212_92fcf899:58,6,meta-llama/Llama-3.3-70B-Instruct-Turbo,Boring
e648cd5c99280f89f364,20260923T102212_92fcf899:58,7,meta-llama/Llama-3.3-70B-Instruct-Turbo,Boring
db619c0c62a25c409df7,20260923T102212_92fcf899:58,8,meta-llama/Llama-3.3-70B-Instruct-Turbo,Boring
2f7eebc301e7ceed3e22,20260923T102212_92fcf899:58,9,meta-llama/Llama-3.3-70B-Instruct-Turbo,Boring
c600a8a9a67b23dfa2a9,20260923T102212_92fcf899:59,0,meta-llama/Llama-3.3-70B-Instruct-Turbo,Creative
0cc45d0ac495fa783294,20260923T102212_92fcf899:59,1,meta-llama/Llama-3.3-70B-Instruct-Turbo,Creative
077825a65905fb0168fc,20260923T102212_92fcf899:59,2,meta-llama/Llama-3.3-70B-Instruct-Turbo,Creative
33f2726189095b9e4f02,20260923T102212_92fcf899:59,3,meta-llama/Llama-3.3-70B-Instruct-Turbo,Creative
9cb69c9c15b3bdb78a17,20260923T102212_92fcf899:59,4,meta-llama/Llama-3.3-70B-Instruct-Turbo,Creative
d426ce1f2c0b76e14c5e,20260923T102212_92fcf899:59,5,meta-llama/Llama-3.3-70B-Instruct-Turbo,Creative
1d73f4e57ceae35a1b7b,20260923T102212_92fcf899:59,6,meta-llama/Llama-3.3-70B-Instruct-Turbo,Creative
96df5a131cc922e89706,20260923T102212_92fcf899:59,7,meta-llama/Llama-3.3-70B-Instruct-Turbo,Creative
a999e88ea9d128d4ba81,20260923T102212_92fcf899:59,8,meta-llama/Llama-3.3-70B-Instruct-Turbo,Creative
0f7289f2001a4f5398c3,20260923T102212_92fcf899:59,9,meta-llama/Llama-3.3-70B-Instruct-Turbo,Creative
f9cadf3f4a4a003f578f,20260923T102212_92fcf899:60,0,meta-llama/Llama-3.3-70B-Instruct-Turbo,Standard
8c740c1f878b99852ea9,20260923T102212_92fcf899:60,1,meta-llama/Llama-3.3-70B-Instruct-Turbo,Standard
10a61632388142ad4984,20260923T102212_92fcf899:60,2,meta-llama/Llama-3.3-70B-Instruct-Turbo,Standard
2db04b1b5697104242ff,20260923T102212_92fcf899:60,3,meta-llama/Llama-3.3-70B-Instruct-Turbo,Standard
a4fbca0f0f0ae7c9dc88,20260923T102212_92fcf899:60,4,meta-llama/Llama-3.3-70B-Instruct-Turbo,Standard
72c7a3500c3831799d98,20260923T102212_92fcf899:60,5,meta-llama/Llama-3.3-70B-Instruct-Turbo,Standard
e4b7d2a69db20d121f8e,20260923T102212_92fcf899:60,6,meta-llama/Llama-3.3-70B-Instruct-Turbo,Standard
b13aca895730588f7a1d,20260923T102212_92fcf899:60,7,meta-llama/Llama-3.3-70B-Instruct-Turbo,Standard
57f841605cf8ce82cd6e,20260923T102212_92fcf899:60,8,meta-llama/Llama-3.3-70B-Instruct-Turbo,Standard
abd2df1619543cb8ce3e,20260923T102212_92fcf899:60,9,meta-llama/Llama-3.3-70B-Instruct-Turbo,Standard
d8ca8d9afda1f90ccd09,20260923T102212_92fcf899:61,0,meta-llama/Llama-3.3-70B-Instruct-Turbo,Conventional
30d5ea6268f64a14c687,20260923T102212_92fcf899:61,1,meta-llama/Llama-3.3-70B-Instruct-Turbo,Conventional
5b698f6c6ab57e5950ff,20260923T102212_92fcf899:61,2,meta-llama/Llama-3.3-70B-Instruct-Turbo,Conventional
1ccea73e2e8ec72b2e7f,20260923T102212_92fcf899:61,3,meta-llama/Llama-3.3-70B-Instruct-Turbo,Conventional
e4ea3db7c6e001ee97df,20260923T102212_92fcf899:61,4,meta-llama/Llama-3.3-70B-Instruct-Turbo,Conventional
e523de78347808f88058,20260923T102212_92fcf899:61,5,meta-llama/Llama-3.3-70B-Instruct-Turbo,Conventional
740933cc183dd1cdf599,20260923T102212_92fcf899:61,6,meta-llama/Llama-3.3-70B-Instruct-Turbo,Conventional
d03d52fe8a10e1d70ac4,20260923T102212_92fcf899:61,7,meta-llama/Llama-3.3-70B-Instruct-Turbo,Conventional
c1cc6156d7d737639f64,20260923T102212_92fcf899:61,8,meta-llama/Llama-3.3-70B-Instruct-Turbo,Conventional
06fd03511008738b9f78,20260923T102212_92fcf899:61,9,meta-llama/Llama-3.3-70B-Instruct-Turbo,Conventional
8673d90d95da190051b1,20260923T102212_92fcf899:62,0,meta-llama/Llama-3.3-70B-Instruct-Turbo,Effective
04cef9209c2ca9d6b834,20260923T102212_92fcf899:62,1,meta-llama/Llama-3.3-70B-Instruct-Turbo,Effective
5cced4788287c1e6c1cb,20260923T102212_92fcf899:62,2,meta-llama/Llama-3.3-70B-Instruct-Turbo,Effective
afbdccebc9dd64b62f22,20260923T102212_92fcf899:62,3,meta-llama/Llama-3.3-70B-Instruct-Turbo,Effective
f0714379d6dea5a6bc8a,20260923T102212_92fcf899:62,4,meta-llama/Llama-3.3-70B-Instruct-Turbo,Effective
edd93765cd2afd4b4f3c,20260923T102212_92fcf899:62,5,meta-llama/Llama-3.3-70B-Instruct-Turbo,Effective
2de0f0200f1b1bbfcc53,20260923T102212_92fcf899:62,6,meta-llama/Llama-3.3-70B-Instruct-Turbo,Effective
eacb85613d7fd9bff3eb,20260923T102212_92fcf899:62,7,meta-llama/Llama-3.3-70B-Instruct-Turbo,Effective
0a4fd40c303e305b77ae,20260923T102212_92fcf899:62,8,meta-llama/Llama-3.3-70B-Instruct-Turbo,Effective
55ffa6e349a3a7484d93,20260923T102212_92fcf899:62,9,meta-llama/Llama-3.3-70B-Instruct-Turbo,Effective
6d425f36e00e16ea46f3,20260923T102212_92fcf899:63,0,meta-llama/Llama-3.3-70B-Instruct-Turbo,Boring
f87a8d0666cd737fbc90,20260923T102212_92fcf899:63,1,meta-llama/Llama-3.3-70B-Instruct-Turbo,Boring
d618cceb2615ec516d5f,20260923T102212_92fcf899:63,2,meta-llama/Llama-3.3-70B-Instruct-Turbo,Boring
3816d46c03e5ffc2b7ae,20260923T102212_92fcf899:63,3,meta-llama/Llama-3.3-70B-Instruct-Turbo,Boring
735691db4e912a948191,20260923T102212_92fcf899:63,4,meta-llama/Llama-3.3-70B-Instruct-Turbo,Boring
979d91a8bf5915052124,20260923T102212_92fcf899:63,5,meta-llama/Llama-3.3-70B-Instruct-Turbo,Boring
36864e23bc91f5c96ec0,20260923T102212_92fcf899:63,6,meta-llama/Llama-3.3-70B-Instruct-Turbo,Boring
fcbcc447144d19e626c7,20260923T102212_92fcf899:63,7,meta-llama/Llama-3.3-70B-Instruct-Turbo,Boring
ae3a79d9efbc86ce1865,20260923T102212_92fcf899:63,8,meta-llama/Llama-3.3-70B-Instruct-Turbo,Boring
6c8c9462cd398c11d3f5,20260923T102212_92fcf899:63,9,meta-llama/Llama-3.3-70B-Instruct-Turbo,Boring
b11b5a526aaf3ddd5527,20260923T102212_92fcf899:64,0,meta-llama/Llama-3.3-70B-Instruct-Turbo,Creative
1b8cebe08293e4d83b80,20260923T102212_92fcf899:64,1,meta-llama/Llama-3.3-70B-Instruct-Turbo,Creative
4b6f5837ac452a1574f4,20260923T102212_92fcf899:64,2,meta-llama/Llama-3.3-70B-Instruct-Turbo,Creative
77f83e5cd2c3379e30c5,20260923T102212_92fcf899:64,3,meta-llama/Llama-3.3-70B-Instruct-Turbo,Creative
73928e9d7d6b39c20f90,20260923T102212_92fcf899:64,4,meta-llama/Llama-3.3-70B-Instruct-Turbo,Creative
41d96dbb1d81ea07ee08,20260923T102212_92fcf899:64,5,meta-llama/Llama-3.3-70B-Instruct-Turbo,Creative
a0cfa2006c3a9edbdd3a,20260923T102212_92fcf899:64,6,meta-llama/Llama-3.3-70B-Instruct-Turbo,Creative
5b206581b70c10de5487,20260923T102212_92fcf899:64,7,meta-llama/Llama-3.3-70B-Instruct-Turbo,Creative
fa2041c6647388cfbb8a,20260923T102212_92fcf899:64,8,meta-llama/Llama-3.3-70B-Instruct-Turbo,Creative
2dba490e8ed11010f89e,20260923T102212_92fcf899:64,9,meta-llama/Llama-3.3-70B-Instruct-Turbo,Creative
39e195fb50dc1c16852a,20260923T102212_92fcf899:65,0,meta-llama/Llama-3.3-70B-Instruct-Turbo,Standard
46ad922b1700f530b751,20260923T102212_92fcf899:65,1,meta-llama/Llama-3.3-70B-Instruct-Turbo,Standard
6300fc55f8916e9cc6a3,20260923T102212_92fcf899:65,2,meta-llama/Llama-3.3-70B-Instruct-Turbo,Standard
8d2888b4c7f7e60a8d0c,20260923T102212_92fcf899:65,3,meta-llama/Llama-3.3-70B-Instruct-Turbo,Standard
c9a75b417d6a78feef79,20260923T102212_92fcf899:65,4,meta-llama/Llama-3.3-70B-Instruct-Turbo,Standard
f72a48d26c6338f35f0c,20260923T102212_92fcf899:65,5,meta-llama/Llama-3.3-70B-Instruct-Turbo,Standard
ffa0e908b27a8b722b4b,20260923T102212_92fcf899:65,6,meta-llama/Llama-3.3-70B-Instruct-Turbo,Standard
6ecae7b83850a0fd66fd,20260923T102212_92fcf899:65,7,meta-llama/Llama-3.3-70B-Instruct-Turbo,Standard
6ad5f9de83abc9682894,20260923T102212_92fcf899:65,8,meta-llama/Llama-3.3-70B-Instruct-Turbo,Standard
23092ab0b294c7630f02,20260923T102212_92fcf899:65,9,meta-llama/Llama-3.3-70B-Instruct-Turbo,Standard
9ce53515568a76251427,20260923T102212_92fcf899:66,0,meta-llama/Llama-3.3-70B-Instruct-Turbo,Conventional
62ffdc6fa5869a40c821,20260923T102212_92fcf899:66,1,meta-llama/Llama-3.3-70B-Instruct-Turbo,Conventional
2f19e73dd859413089f0,20260923T102212_92fcf899:66,2,meta-llama/Llama-3.3-70B-Instruct-Turbo,Conventional
dfe31f2b1ea0ef388102,20260923T102212_92fcf899:66,3,meta-llama/Llama-3.3-70B-Instruct-Turbo,Conventional
654378d359e41e929f7a,20260923T102212_92fcf899:66,4,meta-llama/Llama-3.3-70B-Instruct-Turbo,Conventional
68f3fb8f99ac993dc11f,20260923T102212_92fcf899:66,5,meta-llama/Llama-3.3-70B-Instruct-Turbo,Conventional
1641b0cf1cfc0acf461a,20260923T102212_92fcf899:66,6,meta-llama/Llama-3.3-70B-Instruct-Turbo,Conventional
