Model,Task,Instruction,Item,Condition,Prompt,Response,Short_Model,Parsed_Ideas,Originality_Score,DB_Rarity_Score,Novelty_Score
meta-llama/Llama-3.3-70B-Instruct-Turbo,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Can,Boring,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Can
Condition: Be boring.","
1. Holding soda
2. Storing food
3. Drinking from
4. Keeping liquids
5. Holding paint
6. Storing nails
7. Holding water
8. Keeping oil
9. Storing glue
10. Holding juice",Llama-3.3-70B-Instruct-Turbo,Keeping oil,0.87567234,0.9982142857142857,5.521460917862246
meta-llama/Llama-3.3-70B-Instruct-Turbo,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Can,Boring,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Can
Condition: Be boring.","
1. Holding soda
2. Storing food
3. Drinking from
4. Keeping liquids
5. Holding paint
6. Storing nails
7. Holding water
8. Keeping oil
9. Storing glue
10. Holding juice",Llama-3.3-70B-Instruct-Turbo,Storing glue,0.9292789,0.9922619047619048,4.8283137373023015
meta-llama/Llama-3.3-70B-Instruct-Turbo,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Can,Boring,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Can
Condition: Be boring.","
1. Holding soda
2. Storing food
3. Drinking from
4. Keeping liquids
5. Holding paint
6. Storing nails
7. Holding water
8. Keeping oil
9. Storing glue
10. Holding juice",Llama-3.3-70B-Instruct-Turbo,Holding juice,0.7982132,0.9321428571428572,1.3470736479666094
meta-llama/Llama-3.3-70B-Instruct-Turbo,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Can,Conventional,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Can
Condition: Be conventional.","
1. Food storage
2. Drink container
3. Crafting material
4. Plant holder
5. Pen holder
6. Vase
7. Bird feeder
8. Wind chime
9. Science experiment container
10. Desk organizer",Llama-3.3-70B-Instruct-Turbo,Food storage,0.8971366,0.9717261904761905,1.3470736479666094
meta-llama/Llama-3.3-70B-Instruct-Turbo,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Can,Conventional,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Can
Condition: Be conventional.","
1. Food storage
2. Drink container
3. Crafting material
4. Plant holder
5. Pen holder
6. Vase
7. Bird feeder
8. Wind chime
9. Science experiment container
10. Desk organizer",Llama-3.3-70B-Instruct-Turbo,Drink container,0.8278092,0.9083333333333333,1.3470736479666094
meta-llama/Llama-3.3-70B-Instruct-Turbo,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Can,Conventional,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Can
Condition: Be conventional.","
1. Food storage
2. Drink container
3. Crafting material
4. Plant holder
5. Pen holder
6. Vase
7. Bird feeder
8. Wind chime
9. Science experiment container
10. Desk organizer",Llama-3.3-70B-Instruct-Turbo,Crafting material,0.9227871,0.9607142857142857,3.575550768806933
meta-llama/Llama-3.3-70B-Instruct-Turbo,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Can,Conventional,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Can
Condition: Be conventional.","
1. Food storage
2. Drink container
3. Crafting material
4. Plant holder
5. Pen holder
6. Vase
7. Bird feeder
8. Wind chime
9. Science experiment container
10. Desk organizer",Llama-3.3-70B-Instruct-Turbo,Plant holder,0.926386,0.9681547619047619,2.7488721956224653
meta-llama/Llama-3.3-70B-Instruct-Turbo,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Can,Conventional,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Can
Condition: Be conventional.","
1. Food storage
2. Drink container
3. Crafting material
4. Plant holder
5. Pen holder
6. Vase
7. Bird feeder
8. Wind chime
9. Science experiment container
10. Desk organizer",Llama-3.3-70B-Instruct-Turbo,Pen holder,0.9240432,0.9654761904761905,2.5257286443082556
meta-llama/Llama-3.3-70B-Instruct-Turbo,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Can,Conventional,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Can
Condition: Be conventional.","
1. Food storage
2. Drink container
3. Crafting material
4. Plant holder
5. Pen holder
6. Vase
7. Bird feeder
8. Wind chime
9. Science experiment container
10. Desk organizer",Llama-3.3-70B-Instruct-Turbo,Vase,0.8610152,0.9761904761904762,3.7297014486341915
meta-llama/Llama-3.3-70B-Instruct-Turbo,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Can,Conventional,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Can
Condition: Be conventional.","
1. Food storage
2. Drink container
3. Crafting material
4. Plant holder
5. Pen holder
6. Vase
7. Bird feeder
8. Wind chime
9. Science experiment container
10. Desk organizer",Llama-3.3-70B-Instruct-Turbo,Bird feeder,0.93915284,0.9961309523809524,3.324236340526027
meta-llama/Llama-3.3-70B-Instruct-Turbo,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Can,Conventional,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Can
Condition: Be conventional.","
1. Food storage
2. Drink container
3. Crafting material
4. Plant holder
5. Pen holder
6. Vase
7. Bird feeder
8. Wind chime
9. Science experiment container
10. Desk organizer",Llama-3.3-70B-Instruct-Turbo,Wind chime,0.88697565,0.99375,3.575550768806933
meta-llama/Llama-3.3-70B-Instruct-Turbo,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Can,Conventional,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Can
Condition: Be conventional.","
1. Food storage
2. Drink container
3. Crafting material
4. Plant holder
5. Pen holder
6. Vase
7. Bird feeder
8. Wind chime
9. Science experiment container
10. Desk organizer",Llama-3.3-70B-Instruct-Turbo,Science experiment container,0.9520397,0.9946428571428572,3.7297014486341915
meta-llama/Llama-3.3-70B-Instruct-Turbo,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Can,Conventional,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Can
Condition: Be conventional.","
1. Food storage
2. Drink container
3. Crafting material
4. Plant holder
5. Pen holder
6. Vase
7. Bird feeder
8. Wind chime
9. Science experiment container
10. Desk organizer",Llama-3.3-70B-Instruct-Turbo,Desk organizer,1.0016042,0.9860119047619048,3.7297014486341915
meta-llama/Llama-3.3-70B-Instruct-Turbo,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Book,Standard,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Book","
1. Decoration
2. Education
3. Entertainment
4. Reference
5. Gift
6. Research
7. Relaxation
8. Inspiration
9. Collecting
10. Fundraising",Llama-3.3-70B-Instruct-Turbo,Decoration,0.7356919,0.959479015918958,2.8134107167600364
meta-llama/Llama-3.3-70B-Instruct-Turbo,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Book,Standard,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Book","
1. Decoration
2. Education
3. Entertainment
4. Reference
5. Gift
6. Research
7. Relaxation
8. Inspiration
9. Collecting
10. Fundraising",Llama-3.3-70B-Instruct-Turbo,Education,0.68755543,0.9826338639652678,2.4769384801388235
meta-llama/Llama-3.3-70B-Instruct-Turbo,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Book,Standard,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Book","
1. Decoration
2. Education
3. Entertainment
4. Reference
5. Gift
6. Research
7. Relaxation
8. Inspiration
9. Collecting
10. Fundraising",Llama-3.3-70B-Instruct-Turbo,Entertainment,0.7018818,0.9985528219971056,2.5257286443082556
meta-llama/Llama-3.3-70B-Instruct-Turbo,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Book,Standard,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Book","
1. Decoration
2. Education
3. Entertainment
4. Reference
5. Gift
6. Research
7. Relaxation
8. Inspiration
9. Collecting
10. Fundraising",Llama-3.3-70B-Instruct-Turbo,Reference,0.6060508,0.9985528219971056,3.4420193761824107
meta-llama/Llama-3.3-70B-Instruct-Turbo,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Book,Standard,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Book","
1. Decoration
2. Education
3. Entertainment
4. Reference
5. Gift
6. Research
7. Relaxation
8. Inspiration
9. Collecting
10. Fundraising",Llama-3.3-70B-Instruct-Turbo,Gift,0.6885911,0.9956584659913169,3.036554268074246
meta-llama/Llama-3.3-70B-Instruct-Turbo,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Book,Standard,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Book","
1. Decoration
2. Education
3. Entertainment
4. Reference
5. Gift
6. Research
7. Relaxation
8. Inspiration
9. Collecting
10. Fundraising",Llama-3.3-70B-Instruct-Turbo,Research,0.7222255,0.9985528219971056,2.882403588246988
meta-llama/Llama-3.3-70B-Instruct-Turbo,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Book,Standard,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Book","
1. Decoration
2. Education
3. Entertainment
4. Reference
5. Gift
6. Research
7. Relaxation
8. Inspiration
9. Collecting
10. Fundraising",Llama-3.3-70B-Instruct-Turbo,Relaxation,0.7460516,1.0,4.135166556742356
meta-llama/Llama-3.3-70B-Instruct-Turbo,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Book,Standard,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Book","
1. Decoration
2. Education
3. Entertainment
4. Reference
5. Gift
6. Research
7. Relaxation
8. Inspiration
9. Collecting
10. Fundraising",Llama-3.3-70B-Instruct-Turbo,Inspiration,0.7850546,0.9927641099855282,4.135166556742356
meta-llama/Llama-3.3-70B-Instruct-Turbo,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Book,Standard,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Book","
1. Decoration
2. Education
3. Entertainment
4. Reference
5. Gift
6. Research
7. Relaxation
8. Inspiration
9. Collecting
10. Fundraising",Llama-3.3-70B-Instruct-Turbo,Collecting,0.75577164,0.9956584659913169,4.422848629194137
meta-llama/Llama-3.3-70B-Instruct-Turbo,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Book,Standard,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Book","
1. Decoration
2. Education
3. Entertainment
4. Reference
5. Gift
6. Research
7. Relaxation
8. Inspiration
9. Collecting
10. Fundraising",Llama-3.3-70B-Instruct-Turbo,Fundraising,0.7874763,1.0,5.521460917862246
meta-llama/Llama-3.3-70B-Instruct-Turbo,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Book,Creative,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Book
Condition: Be creative.","
1. Doorstop
2. Paperweight
3. Gift wrap decoration
4. Bookend
5. Coffee table centerpiece
6. Reference guide
7. Educational tool
8. Decorative wall display
9. Insulation material
10. Puppet show prop",Llama-3.3-70B-Instruct-Turbo,Doorstop,0.78839004,0.9175108538350217,3.036554268074246
meta-llama/Llama-3.3-70B-Instruct-Turbo,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Book,Creative,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Book
Condition: Be creative.","
1. Doorstop
2. Paperweight
3. Gift wrap decoration
4. Bookend
5. Coffee table centerpiece
6. Reference guide
7. Educational tool
8. Decorative wall display
9. Insulation material
10. Puppet show prop",Llama-3.3-70B-Instruct-Turbo,Paperweight,0.71668804,0.9435600578871202,2.882403588246988
meta-llama/Llama-3.3-70B-Instruct-Turbo,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Book,Creative,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Book
Condition: Be creative.","
1. Doorstop
2. Paperweight
3. Gift wrap decoration
4. Bookend
5. Coffee table centerpiece
6. Reference guide
7. Educational tool
8. Decorative wall display
9. Insulation material
10. Puppet show prop",Llama-3.3-70B-Instruct-Turbo,Gift wrap decoration,0.8524158,0.984081041968162,5.521460917862246
meta-llama/Llama-3.3-70B-Instruct-Turbo,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Book,Creative,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Book
Condition: Be creative.","
1. Doorstop
2. Paperweight
3. Gift wrap decoration
4. Bookend
5. Coffee table centerpiece
6. Reference guide
7. Educational tool
8. Decorative wall display
9. Insulation material
10. Puppet show prop",Llama-3.3-70B-Instruct-Turbo,Bookend,0.472539,0.9927641099855282,5.521460917862246
meta-llama/Llama-3.3-70B-Instruct-Turbo,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Book,Creative,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Book
Condition: Be creative.","
1. Doorstop
2. Paperweight
3. Gift wrap decoration
4. Bookend
5. Coffee table centerpiece
6. Reference guide
7. Educational tool
8. Decorative wall display
9. Insulation material
10. Puppet show prop",Llama-3.3-70B-Instruct-Turbo,Coffee table centerpiece,0.86385787,0.9985528219971056,4.8283137373023015
meta-llama/Llama-3.3-70B-Instruct-Turbo,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Book,Creative,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Book
Condition: Be creative.","
1. Doorstop
2. Paperweight
3. Gift wrap decoration
4. Bookend
5. Coffee table centerpiece
6. Reference guide
7. Educational tool
8. Decorative wall display
9. Insulation material
10. Puppet show prop",Llama-3.3-70B-Instruct-Turbo,Reference guide,0.67856205,0.9985528219971056,2.882403588246988
meta-llama/Llama-3.3-70B-Instruct-Turbo,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Book,Creative,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Book
Condition: Be creative.","
1. Doorstop
2. Paperweight
3. Gift wrap decoration
4. Bookend
5. Coffee table centerpiece
6. Reference guide
7. Educational tool
8. Decorative wall display
9. Insulation material
10. Puppet show prop",Llama-3.3-70B-Instruct-Turbo,Educational tool,0.7596377,0.9826338639652678,4.422848629194137
meta-llama/Llama-3.3-70B-Instruct-Turbo,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Book,Creative,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Book
Condition: Be creative.","
1. Doorstop
2. Paperweight
3. Gift wrap decoration
4. Bookend
5. Coffee table centerpiece
6. Reference guide
7. Educational tool
8. Decorative wall display
9. Insulation material
10. Puppet show prop",Llama-3.3-70B-Instruct-Turbo,Decorative wall display,0.83019364,0.9725036179450073,4.422848629194137
meta-llama/Llama-3.3-70B-Instruct-Turbo,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Book,Creative,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Book
Condition: Be creative.","
1. Doorstop
2. Paperweight
3. Gift wrap decoration
4. Bookend
5. Coffee table centerpiece
6. Reference guide
7. Educational tool
8. Decorative wall display
9. Insulation material
10. Puppet show prop",Llama-3.3-70B-Instruct-Turbo,Insulation material,0.84453666,1.0,4.8283137373023015
meta-llama/Llama-3.3-70B-Instruct-Turbo,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Book,Creative,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Book
Condition: Be creative.","
1. Doorstop
2. Paperweight
3. Gift wrap decoration
4. Bookend
5. Coffee table centerpiece
6. Reference guide
7. Educational tool
8. Decorative wall display
9. Insulation material
10. Puppet show prop",Llama-3.3-70B-Instruct-Turbo,Puppet show prop,0.8603915,1.0,5.521460917862246
meta-llama/Llama-3.3-70B-Instruct-Turbo,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Book,Effective,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Book
Condition: Be effective.","
1. Education
2. Entertainment
3. Reference
4. Research
5. Decoration
6. Gift
7. Relaxation
8. Knowledge acquisition
9. Inspiration
10. Escapism",Llama-3.3-70B-Instruct-Turbo,Education,0.68755543,0.9826338639652678,2.4769384801388235
meta-llama/Llama-3.3-70B-Instruct-Turbo,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Book,Effective,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Book
Condition: Be effective.","
1. Education
2. Entertainment
3. Reference
4. Research
5. Decoration
6. Gift
7. Relaxation
8. Knowledge acquisition
9. Inspiration
10. Escapism",Llama-3.3-70B-Instruct-Turbo,Entertainment,0.7018818,0.9985528219971056,2.5257286443082556
meta-llama/Llama-3.3-70B-Instruct-Turbo,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Book,Effective,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Book
Condition: Be effective.","
1. Education
2. Entertainment
3. Reference
4. Research
5. Decoration
6. Gift
7. Relaxation
8. Knowledge acquisition
9. Inspiration
10. Escapism",Llama-3.3-70B-Instruct-Turbo,Reference,0.6060508,0.9985528219971056,3.4420193761824107
meta-llama/Llama-3.3-70B-Instruct-Turbo,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Book,Effective,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Book
Condition: Be effective.","
1. Education
2. Entertainment
3. Reference
4. Research
5. Decoration
6. Gift
7. Relaxation
8. Knowledge acquisition
9. Inspiration
10. Escapism",Llama-3.3-70B-Instruct-Turbo,Research,0.7222255,0.9985528219971056,2.882403588246988
meta-llama/Llama-3.3-70B-Instruct-Turbo,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Book,Effective,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Book
Condition: Be effective.","
1. Education
2. Entertainment
3. Reference
4. Research
5. Decoration
6. Gift
7. Relaxation
8. Knowledge acquisition
9. Inspiration
10. Escapism",Llama-3.3-70B-Instruct-Turbo,Decoration,0.7356919,0.959479015918958,2.8134107167600364
meta-llama/Llama-3.3-70B-Instruct-Turbo,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Book,Effective,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Book
Condition: Be effective.","
1. Education
2. Entertainment
3. Reference
4. Research
5. Decoration
6. Gift
7. Relaxation
8. Knowledge acquisition
9. Inspiration
10. Escapism",Llama-3.3-70B-Instruct-Turbo,Gift,0.6885911,0.9956584659913169,3.036554268074246
meta-llama/Llama-3.3-70B-Instruct-Turbo,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Book,Effective,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Book
Condition: Be effective.","
1. Education
2. Entertainment
3. Reference
4. Research
5. Decoration
6. Gift
7. Relaxation
8. Knowledge acquisition
9. Inspiration
10. Escapism",Llama-3.3-70B-Instruct-Turbo,Relaxation,0.7460516,1.0,4.135166556742356
meta-llama/Llama-3.3-70B-Instruct-Turbo,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Book,Effective,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Book
Condition: Be effective.","
1. Education
2. Entertainment
3. Reference
4. Research
5. Decoration
6. Gift
7. Relaxation
8. Knowledge acquisition
9. Inspiration
10. Escapism",Llama-3.3-70B-Instruct-Turbo,Knowledge acquisition,0.7394569,0.9942112879884226,5.521460917862246
meta-llama/Llama-3.3-70B-Instruct-Turbo,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Book,Effective,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Book
Condition: Be effective.","
1. Education
2. Entertainment
3. Reference
4. Research
5. Decoration
6. Gift
7. Relaxation
8. Knowledge acquisition
9. Inspiration
10. Escapism",Llama-3.3-70B-Instruct-Turbo,Inspiration,0.7850546,0.9927641099855282,4.135166556742356
meta-llama/Llama-3.3-70B-Instruct-Turbo,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Book,Effective,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Book
Condition: Be effective.","
1. Education
2. Entertainment
3. Reference
4. Research
5. Decoration
6. Gift
7. Relaxation
8. Knowledge acquisition
9. Inspiration
10. Escapism",Llama-3.3-70B-Instruct-Turbo,Escapism,0.74558717,1.0,5.521460917862246
meta-llama/Llama-3.3-70B-Instruct-Turbo,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Book,Boring,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Book
Condition: Be boring.","
1. Doorstop
2. Paperweight
3. Shelf filler
4. Dust collector
5. Floor propper
6. Table stabilizer
7. Curtain holder
8. Window block
9. Carpet flattener
10. Shelf ornament",Llama-3.3-70B-Instruct-Turbo,Doorstop,0.78839004,0.9175108538350217,3.036554268074246
meta-llama/Llama-3.3-70B-Instruct-Turbo,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Book,Boring,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Book
Condition: Be boring.","
1. Doorstop
2. Paperweight
3. Shelf filler
4. Dust collector
5. Floor propper
6. Table stabilizer
7. Curtain holder
8. Window block
9. Carpet flattener
10. Shelf ornament",Llama-3.3-70B-Instruct-Turbo,Paperweight,0.71668804,0.9435600578871202,2.882403588246988
meta-llama/Llama-3.3-70B-Instruct-Turbo,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Book,Boring,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Book
Condition: Be boring.","
1. Doorstop
2. Paperweight
3. Shelf filler
4. Dust collector
5. Floor propper
6. Table stabilizer
7. Curtain holder
8. Window block
9. Carpet flattener
10. Shelf ornament",Llama-3.3-70B-Instruct-Turbo,Shelf filler,0.72964764,0.9782923299565847,4.135166556742356
meta-llama/Llama-3.3-70B-Instruct-Turbo,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Book,Boring,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Book
Condition: Be boring.","
1. Doorstop
2. Paperweight
3. Shelf filler
4. Dust collector
5. Floor propper
6. Table stabilizer
7. Curtain holder
8. Window block
9. Carpet flattener
10. Shelf ornament",Llama-3.3-70B-Instruct-Turbo,Dust collector,0.88501287,1.0,4.422848629194137
meta-llama/Llama-3.3-70B-Instruct-Turbo,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Book,Boring,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Book
Condition: Be boring.","
1. Doorstop
2. Paperweight
3. Shelf filler
4. Dust collector
5. Floor propper
6. Table stabilizer
7. Curtain holder
8. Window block
9. Carpet flattener
10. Shelf ornament",Llama-3.3-70B-Instruct-Turbo,Floor propper,0.8696675,0.9869753979739508,4.8283137373023015
meta-llama/Llama-3.3-70B-Instruct-Turbo,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Book,Boring,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Book
Condition: Be boring.","
1. Doorstop
2. Paperweight
3. Shelf filler
4. Dust collector
5. Floor propper
6. Table stabilizer
7. Curtain holder
8. Window block
9. Carpet flattener
10. Shelf ornament",Llama-3.3-70B-Instruct-Turbo,Table stabilizer,0.9593184,0.9768451519536903,3.912023005428146
meta-llama/Llama-3.3-70B-Instruct-Turbo,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Book,Boring,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Book
Condition: Be boring.","
1. Doorstop
2. Paperweight
3. Shelf filler
4. Dust collector
5. Floor propper
6. Table stabilizer
7. Curtain holder
8. Window block
9. Carpet flattener
10. Shelf ornament",Llama-3.3-70B-Instruct-Turbo,Curtain holder,0.83021414,0.9971056439942113,5.521460917862246
meta-llama/Llama-3.3-70B-Instruct-Turbo,Alternative Uses Task,List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.,Book,Boring,"Task: List exactly 10 uses for the following object. Provide only a numbered list (1-10) with the use and without explanations.
Target: Book
Condition: Be boring.","
1. Doorstop
2. Paperweight
3. Shelf filler
4. Dust collector
5. Floor propper
6. Table stabilizer
7. Curtain holder
8. Window block
9. Carpet flattener
10. Shelf ornament",Llama-3.3-70B-Instruct-Turbo,Window block,0.9023015,0.9927641099855282,5.521460917862246
